Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5670,CA-2016-142405,delivered,8/4/2018,8/21/2018,8/13/2018,Standard Class,VEN05,SE-20110,#N/A,#N/A,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0,132.5898
3169,CA-2016-138695,delivered,6/13/2017,6/30/2017,7/6/2017,Standard Class,VEN02,KC-16675,Corporate,Washington,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.272,8,0.2,-24.392
7390,CA-2017-108035,delivered,7/24/2018,8/2/2018,8/14/2018,Standard Class,VEN03,TT-21070,Consumer,California,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796
2308,CA-2017-116225,delivered,10/6/2017,10/30/2017,11/10/2017,Standard Class,VEN02,SV-20935,#N/A,#N/A,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,390.75,5,0,171.93
7478,CA-2014-167199,delivered,3/15/2018,3/26/2018,4/10/2018,Standard Class,VEN01,ME-17320,#N/A,#N/A,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0,113.6742
9285,CA-2014-161032,delivered,4/5/2017,4/19/2017,5/11/2017,Standard Class,VEN05,MK-17905,Corporate,Connecticut,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.2234
1410,US-2016-122245,delivered,6/24/2018,7/5/2018,7/19/2018,Standard Class,VEN01,AB-10105,#N/A,#N/A,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458
8046,CA-2016-145611,delivered,11/9/2017,11/17/2017,11/23/2017,Standard Class,VEN01,HA-14905,#N/A,#N/A,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0,129.7725
1878,CA-2017-118885,delivered,2/7/2018,2/8/2018,2/23/2018,Standard Class,VEN01,JG-15160,#N/A,#N/A,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,4,0.2,-44.2764
4198,US-2016-161683,shipped,6/22/2017,1/0/1900,8/7/2017,Standard Class,VEN05,CJ-12010,Consumer,California,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,0.2,93.7688
6758,CA-2017-124205,delivered,7/25/2018,8/7/2018,8/14/2018,Standard Class,VEN03,TC-21145,#N/A,#N/A,TEC-PH-10002115,Technology,Phones,Plantronics 81402,395.94,6,0,102.9444
1508,CA-2016-134208,delivered,3/26/2018,4/16/2018,4/12/2018,Standard Class,VEN03,CS-12505,#N/A,#N/A,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396,4,0,190.08
6395,CA-2016-129126,delivered,4/9/2018,4/13/2018,4/25/2018,Standard Class,VEN04,PK-19075,Consumer,Michigan,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,0,198.46
7512,US-2017-161935,delivered,6/1/2018,6/13/2018,7/11/2018,Standard Class,VEN05,JL-15835,Consumer,California,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.2,148.845
1243,US-2016-162859,delivered,12/27/2017,1/10/2018,1/26/2018,Standard Class,VEN02,PG-18820,Consumer,California,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485
9280,CA-2017-122539,delivered,2/21/2018,3/14/2018,3/20/2018,Standard Class,VEN03,SC-20305,Consumer,Michigan,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.498
1682,CA-2014-122882,delivered,1/22/2018,1/27/2018,2/14/2018,Standard Class,VEN04,SB-20290,Corporate,Texas,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,4,0.7,-559.356
8619,CA-2017-117513,delivered,6/13/2018,6/25/2018,7/5/2018,Standard Class,VEN02,BT-11395,#N/A,#N/A,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877
6534,US-2017-107384,delivered,4/25/2017,5/19/2017,5/16/2017,Standard Class,VEN02,TP-21130,Consumer,Pennsylvania,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,5,0,143.982
7048,CA-2014-150581,delivered,2/2/2018,2/14/2018,2/26/2018,Standard Class,VEN01,NM-18445,Home Office,New York,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,399.96,4,0,139.986
7891,CA-2016-148684,delivered,11/24/2017,12/14/2017,12/22/2017,Standard Class,VEN05,TS-21655,#N/A,#N/A,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98,2,0,171.9914
7326,US-2017-128447,delivered,3/8/2017,3/16/2017,3/31/2017,Standard Class,VEN01,MC-17845,Consumer,Mississippi,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,0,112.224
3030,US-2016-164189,delivered,9/11/2017,9/15/2017,9/27/2017,Standard Class,VEN01,DR-12880,Corporate,Illinois,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,403.168,4,0.2,25.198
9095,US-2015-132836,delivered,6/1/2018,6/5/2018,6/26/2018,Standard Class,VEN04,AJ-10945,Consumer,North Carolina,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,6,0,181.656
4098,CA-2014-116904,delivered,3/22/2018,4/19/2018,4/18/2018,Standard Class,VEN04,SC-20095,Consumer,California,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,404.9,5,0,16.196
2065,CA-2014-106439,delivered,10/23/2017,11/27/2017,11/14/2017,Standard Class,VEN04,GG-14650,Corporate,Tennessee,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,405.64,4,0,12.1692
9162,CA-2016-160108,delivered,3/6/2018,4/12/2018,4/10/2018,Standard Class,VEN04,AG-10900,Consumer,Arizona,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7,0,32.4688
586,CA-2017-145233,delivered,2/24/2017,3/3/2017,3/17/2017,Standard Class,VEN03,DV-13465,Consumer,Colorado,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4,0.2,30.4776
924,CA-2015-111164,delivered,4/27/2018,5/4/2018,5/28/2018,Standard Class,VEN01,SE-20110,#N/A,#N/A,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,113.848
14,CA-2016-161389,delivered,6/29/2017,7/10/2017,7/19/2017,Standard Class,VEN04,IM-15070,Consumer,Washington,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,407.976,3,0.2,132.5922
1412,CA-2016-136329,delivered,8/17/2018,8/23/2018,9/10/2018,Standard Class,VEN03,JD-15895,Corporate,New Jersey,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344
2899,US-2015-114839,delivered,9/5/2017,9/11/2017,9/18/2017,Standard Class,VEN03,PW-19240,#N/A,#N/A,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346
3489,CA-2015-157322,delivered,2/19/2018,3/17/2018,3/13/2018,Standard Class,VEN04,RH-19600,#N/A,#N/A,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346
431,US-2016-123750,delivered,1/29/2018,3/2/2018,2/22/2018,Standard Class,VEN01,RB-19795,Home Office,North Carolina,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
1972,CA-2017-140242,delivered,5/22/2018,6/1/2018,6/4/2018,Standard Class,VEN04,ML-17755,#N/A,#N/A,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
6121,CA-2017-143378,delivered,1/4/2018,1/22/2018,2/2/2018,Standard Class,VEN01,JR-16210,Corporate,Ohio,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824
4053,CA-2014-122931,delivered,12/7/2017,12/12/2017,12/26/2017,Standard Class,VEN05,SM-20950,#N/A,#N/A,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2,0.4,-81.8544
6433,CA-2014-165764,delivered,4/24/2017,5/15/2017,5/17/2017,Standard Class,VEN05,SH-20395,Consumer,Virginia,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,410.352,3,0.2,-51.294
1761,CA-2015-130785,delivered,8/14/2017,9/5/2017,9/5/2017,Standard Class,VEN01,AG-10900,Consumer,Arizona,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392
6895,CA-2017-164756,delivered,1/15/2018,1/26/2018,2/19/2018,Standard Class,VEN04,SS-20140,Corporate,Rhode Island,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2,0,119.4742
3975,CA-2016-167556,delivered,10/17/2017,10/19/2017,10/27/2017,Standard Class,VEN02,JM-15250,Consumer,North Carolina,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,8,0,124.2
5974,CA-2015-143980,delivered,2/3/2018,2/20/2018,3/2/2018,Standard Class,VEN03,JK-15640,Home Office,New York,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96,2,0,124.488
6696,US-2016-155103,delivered,7/27/2017,8/7/2017,8/18/2017,Standard Class,VEN03,JF-15190,#N/A,#N/A,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,415.176,3,0.2,134.9322
5842,CA-2015-126725,delivered,8/15/2018,8/23/2018,9/3/2018,Standard Class,VEN05,BS-11665,#N/A,#N/A,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,4,0.2,51.996
2315,CA-2017-122035,delivered,5/3/2017,5/16/2017,6/2/2017,Standard Class,VEN04,EM-13825,#N/A,#N/A,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32,2,0,112.4064
4491,CA-2017-105921,delivered,5/2/2018,5/7/2018,5/24/2018,Standard Class,VEN02,JM-15250,Consumer,North Carolina,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.296,3,0.2,5.2287
3511,CA-2014-166863,delivered,6/3/2018,6/20/2018,7/24/2018,Standard Class,VEN04,SC-20020,#N/A,#N/A,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,418.8,2,0.4,-97.72
4564,CA-2017-129490,delivered,6/29/2018,7/4/2018,7/18/2018,Standard Class,VEN05,SJ-20125,Home Office,New Jersey,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136,4,0.2,-57.6312
5485,CA-2017-148999,delivered,5/17/2017,5/24/2017,6/6/2017,Standard Class,VEN03,EB-13870,Consumer,Utah,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096
1404,US-2016-161396,delivered,8/6/2018,8/17/2018,8/29/2018,Standard Class,VEN05,GM-14455,Home Office,Texas,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79
6771,CA-2017-139402,delivered,11/5/2017,11/8/2017,11/27/2017,Standard Class,VEN04,NC-18535,#N/A,#N/A,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,419.4,5,0.2,146.79
6560,CA-2016-160941,delivered,6/3/2018,6/8/2018,7/5/2018,Standard Class,VEN03,DK-12835,#N/A,#N/A,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,0,197.353
9374,CA-2017-102820,delivered,10/10/2017,10/25/2017,11/3/2017,Standard Class,VEN04,CS-11950,Consumer,Illinois,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493
7104,CA-2017-147410,delivered,11/24/2017,12/15/2017,12/19/2017,Standard Class,VEN01,EJ-14155,#N/A,#N/A,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,0,105.275
2146,US-2016-152051,delivered,5/10/2018,5/26/2018,5/30/2018,Standard Class,VEN05,TS-21160,#N/A,#N/A,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882
7904,CA-2017-128363,delivered,1/24/2018,2/8/2018,3/1/2018,Standard Class,VEN04,DC-12850,#N/A,#N/A,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648,2,0.2,47.6604
2651,US-2016-146794,delivered,11/28/2017,12/5/2017,12/12/2017,Standard Class,VEN05,SH-19975,Corporate,California,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,424.9575,5,0.15,19.998
9533,CA-2016-116596,delivered,1/13/2018,2/2/2018,2/9/2018,Standard Class,VEN01,BW-11200,#N/A,#N/A,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14,0.1,80.7772
5979,CA-2014-117765,delivered,12/21/2017,12/28/2017,1/16/2018,Standard Class,VEN04,RB-19465,Home Office,California,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,429.9,5,0,111.774
3219,CA-2017-104640,delivered,10/6/2017,10/25/2017,10/30/2017,Standard Class,VEN03,FH-14275,#N/A,#N/A,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2,0,124.9552
9778,CA-2014-169019,delivered,11/17/2017,11/28/2017,12/11/2017,Standard Class,VEN03,LF-17185,Consumer,Florida,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,431.136,9,0.2,-26.946
7757,CA-2017-100902,delivered,7/24/2018,7/31/2018,8/16/2018,Standard Class,VEN02,CK-12595,Consumer,Ohio,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5,0.2,107.79
1198,CA-2016-130946,delivered,4/23/2018,4/30/2018,5/10/2018,Standard Class,VEN03,ZC-21910,Consumer,Oregon,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,0.2,64.7892
3601,CA-2017-138310,delivered,9/22/2017,9/29/2017,10/9/2017,Standard Class,VEN04,NP-18700,#N/A,#N/A,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,0.2,64.7892
8443,US-2016-155173,delivered,3/27/2017,5/9/2017,4/25/2017,Standard Class,VEN04,JB-16045,#N/A,#N/A,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2,0.4,-71.99
2935,US-2016-169040,delivered,10/19/2017,11/8/2017,11/17/2017,Standard Class,VEN01,GT-14710,Consumer,Minnesota,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.976,3,0.2,26.9985
5201,CA-2016-103982,delivered,4/9/2018,4/12/2018,4/19/2018,Standard Class,VEN01,AA-10315,#N/A,#N/A,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,3,0.2,32.3982
7730,US-2016-109260,delivered,1/26/2018,2/1/2018,2/9/2018,Standard Class,VEN03,TN-21040,Home Office,Arizona,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958
8279,US-2016-139262,delivered,4/28/2017,5/11/2017,5/30/2017,Standard Class,VEN03,LC-16960,#N/A,#N/A,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3,0.2,32.4342
4648,CA-2016-139556,delivered,11/25/2017,12/7/2017,12/19/2017,Standard Class,VEN03,DB-13360,#N/A,#N/A,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3,0.1,62.7822
7956,CA-2017-131807,delivered,10/1/2017,10/10/2017,10/24/2017,Standard Class,VEN03,GG-14650,Corporate,Tennessee,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356
2273,CA-2015-142944,delivered,4/16/2018,5/15/2018,5/22/2018,Standard Class,VEN05,JL-15850,Consumer,Pennsylvania,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,435.26,7,0,95.7572
3492,CA-2015-157322,delivered,2/19/2018,3/17/2018,3/13/2018,Standard Class,VEN01,RH-19600,#N/A,#N/A,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,3,0.2,48.9942
3352,US-2014-134733,delivered,8/25/2017,8/30/2017,9/8/2017,Standard Class,VEN05,BM-11650,Corporate,New York,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,3,0.15,20.5176
8340,CA-2017-135076,delivered,4/26/2017,5/11/2017,5/17/2017,Standard Class,VEN05,YS-21880,#N/A,#N/A,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,6,0.2,-38.2116
9643,CA-2014-104563,delivered,4/23/2017,5/9/2017,5/15/2017,Standard Class,VEN04,CM-12715,#N/A,#N/A,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,6,0.2,21.8352
9980,US-2016-103674,delivered,11/28/2017,12/11/2017,12/21/2017,Standard Class,VEN03,AP-10720,#N/A,#N/A,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,437.472,14,0.2,153.1152
2256,CA-2016-164091,canceled,2/10/2017,1/0/1900,3/13/2017,Standard Class,VEN04,LA-16780,Corporate,Michigan,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355
9781,CA-2016-153178,delivered,10/25/2017,11/11/2017,11/14/2017,Standard Class,VEN01,CL-12565,Consumer,California,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355
1638,CA-2014-168984,delivered,9/26/2017,10/4/2017,10/24/2017,Standard Class,VEN01,NW-18400,#N/A,#N/A,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672
2795,CA-2014-154599,delivered,4/1/2017,4/14/2017,4/26/2017,Standard Class,VEN03,KN-16450,#N/A,#N/A,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4,0.2,38.3572
6644,US-2015-156496,delivered,11/25/2017,12/22/2017,12/26/2017,Standard Class,VEN05,WB-21850,#N/A,#N/A,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4,0.2,38.3572
3560,CA-2017-152737,delivered,11/18/2017,12/4/2017,12/14/2017,Standard Class,VEN05,TS-21505,#N/A,#N/A,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,439.8,4,0,145.134
4649,CA-2017-129357,delivered,8/3/2018,8/16/2018,8/27/2018,Standard Class,VEN01,KB-16585,Corporate,Nebraska,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,440.19,9,0,206.8893
4688,CA-2016-101987,delivered,1/13/2018,1/24/2018,2/5/2018,Standard Class,VEN02,HL-15040,Consumer,Texas,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,440.91,9,0,123.4548
7640,CA-2017-104885,delivered,12/1/2017,12/12/2017,12/29/2017,Standard Class,VEN03,DB-13555,#N/A,#N/A,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0,101.6508
1745,CA-2017-152807,delivered,6/25/2018,7/3/2018,7/18/2018,Standard Class,VEN02,MC-18100,#N/A,#N/A,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,442.4,7,0.2,-55.3
2182,CA-2016-128818,delivered,12/8/2017,12/18/2017,1/3/2018,Standard Class,VEN02,CJ-12010,Consumer,California,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,0.1,59.0352
2832,CA-2014-148915,delivered,11/21/2017,11/24/2017,12/7/2017,Standard Class,VEN03,ND-18370,#N/A,#N/A,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5,0.2,-94.333
3396,US-2017-148362,delivered,7/3/2017,7/10/2017,7/31/2017,Standard Class,VEN01,KF-16285,#N/A,#N/A,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,4,0,13.3176
206,CA-2017-108329,delivered,6/4/2018,6/20/2018,7/11/2018,Standard Class,VEN01,LE-16810,Consumer,California,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768
597,CA-2014-131450,delivered,10/16/2017,11/14/2017,11/3/2017,Standard Class,VEN03,LR-16915,Consumer,California,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
5405,US-2016-143280,delivered,7/31/2017,8/14/2017,8/30/2017,Standard Class,VEN01,TZ-21580,#N/A,#N/A,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
937,CA-2016-140081,delivered,10/1/2017,10/16/2017,10/27/2017,Standard Class,VEN04,CG-12040,#N/A,#N/A,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2,0.2,33.5772
7705,CA-2016-114601,delivered,8/10/2018,8/28/2018,8/29/2018,Standard Class,VEN05,AA-10480,Consumer,North Carolina,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0,98.5248
7897,CA-2017-124744,delivered,2/15/2018,2/19/2018,3/2/2018,Standard Class,VEN05,EH-14125,Home Office,Illinois,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,8,0,219.4416
3091,CA-2016-112123,delivered,7/11/2018,7/24/2018,7/27/2018,Standard Class,VEN05,BH-11710,Consumer,California,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0,219.4514
5877,CA-2014-152443,delivered,7/19/2017,7/27/2017,8/1/2017,Standard Class,VEN02,FG-14260,#N/A,#N/A,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0,219.4514
4313,CA-2014-125829,delivered,10/6/2017,10/9/2017,10/24/2017,Standard Class,VEN03,WB-21850,#N/A,#N/A,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,0.2,139.99
492,CA-2014-113362,delivered,10/23/2017,11/6/2017,11/16/2017,Standard Class,VEN01,AJ-10960,Consumer,New York,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0,8.983
6115,CA-2016-124590,delivered,8/22/2017,9/8/2017,9/14/2017,Standard Class,VEN04,SP-20920,#N/A,#N/A,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,0.3,-12.8392
7337,CA-2015-113152,delivered,10/24/2017,11/17/2017,11/29/2017,Standard Class,VEN03,JK-15625,#N/A,#N/A,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,2,0.2,56.196
8170,CA-2017-107174,delivered,3/5/2018,3/20/2018,3/26/2018,Standard Class,VEN05,AB-10060,Home Office,New York,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.568,2,0.2,-73.0548
6778,US-2017-166037,delivered,6/6/2018,6/13/2018,7/20/2018,Standard Class,VEN03,CL-12700,#N/A,#N/A,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,449.91,9,0,157.4685
8694,CA-2016-118311,canceled,8/30/2018,1/0/1900,9/12/2018,Standard Class,VEN03,ED-13885,#N/A,#N/A,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450,5,0,162
7750,CA-2015-133242,delivered,8/6/2018,8/14/2018,8/15/2018,Standard Class,VEN03,KH-16510,Consumer,California,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2,0,58.5052
2472,US-2016-135923,delivered,7/4/2018,7/14/2018,7/24/2018,Standard Class,VEN04,CM-11935,#N/A,#N/A,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",451.136,4,0.2,-67.6704
570,CA-2017-156951,delivered,6/19/2017,6/25/2017,6/30/2017,Standard Class,VEN03,EB-13840,Corporate,Washington,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0
8121,CA-2016-116722,delivered,6/13/2018,6/21/2018,7/11/2018,Standard Class,VEN01,LP-17080,Consumer,California,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0
214,CA-2015-146262,delivered,2/5/2018,3/6/2018,3/2/2018,Standard Class,VEN04,VW-21775,Corporate,Ohio,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
1457,CA-2017-148474,delivered,3/22/2017,3/27/2017,4/12/2017,Standard Class,VEN03,ME-17320,#N/A,#N/A,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,0,67.941
1566,CA-2015-132101,delivered,5/15/2018,5/21/2018,6/5/2018,Standard Class,VEN01,JO-15550,Home Office,Pennsylvania,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879
8070,CA-2017-151750,delivered,5/7/2018,5/17/2018,5/25/2018,Standard Class,VEN01,JM-15250,Consumer,North Carolina,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,5,0.2,-107.958
4119,CA-2015-153416,delivered,3/30/2018,4/16/2018,4/27/2018,Standard Class,VEN03,TS-21340,#N/A,#N/A,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,7,0,54.5832
